step,theta,theta_dot,target_theta,tracking_err,u_lqr,epsilon,action,reward
196,-0.07786786145553456,-1.3578099891277051e-05,-0.05817178589192784,0.019696075563606724,0.8664633358889662,-0.5,-35.261756896972656,-0.15573688449745013
197,-0.07786829537517424,-1.2206410158646726e-05,-0.05817178589192784,0.019696509483246402,0.8664622433542799,-0.5,-35.261695861816406,-0.15573763499049612
198,-0.07786868545940229,-1.0973299366180786e-05,-0.05817178589192784,0.019696899567474446,0.8664612613072843,-0.5,-35.26164627075195,-0.15573830966800092
199,-0.07786903613679591,-9.864765544285591e-06,-0.05817178589192784,0.01969725024486807,0.8664603785980259,-0.5,-35.261600494384766,-0.15573891618926267
200,-0.0775392303327972,0.03103817483538414,0.022742972726930676,0.10028220305972788,-7.542020819176503,-0.5,-35.261558532714844,-0.1563005636033649
201,-0.07597299897085312,0.07322505130363827,0.022742972726930676,0.09871597169778379,-1.8429990545649575,-0.5,-27.361858367919922,-0.15404101914494406
202,-0.07296699599981911,0.11565335821272796,0.022742972726930676,0.09570996872674978,1.255468121959488,-0.5,-26.280872344970703,-0.1487106569392406
203,-0.06860548005943677,0.15246510653370568,0.022742972726930676,0.09134845278636744,2.78613502535525,-0.5,-25.215347290039062,-0.1404726995051765
204,-0.0631202539132253,0.18098074893330188,0.022742972726930676,0.08586322664015597,3.3802956137996687,-0.5,-24.322208404541016,-0.12980431912690424
205,-0.05680280944650671,0.20048452261210167,0.022742972726930676,0.07954578217343738,3.4296941932551186,-0.5,-23.65713119506836,-0.11731240055689991
206,-0.04995077069412966,0.2114213835359571,0.022742972726930676,0.07269374342106033,3.17977892494011,-0.5,-23.236501693725586,-0.0036205718126801206
207,-0.04283707770354896,0.21486461269339308,0.022742972726930676,0.06558005043047964,2.784456888008776,-0.5,-23.063669204711914,0.010696306948813114
208,-0.03569421942066024,0.2121663471760768,0.022742972726930676,0.05843719214759092,2.33905897693364,-0.5,-23.1350040435791,0.025146102082764396
209,-0.02870827003218424,0.20473410250908372,0.022742972726930676,0.05145124275911492,1.9007843692463575,-0.5,-23.370302200317383,0.03933270419865334
210,-0.022019097297314726,0.19389481317121976,0.022742972726930676,0.0447620700242454,1.501788508520969,-0.5,-23.723773956298828,0.05295623748167908
211,-0.015724218698982943,0.18081947853481367,0.022742972726930676,0.03846719142591362,1.1578160836133524,-0.5,-24.158876419067383,0.06580546727362521
212,-0.009884564746123061,0.16648912225823645,0.022742972726930676,0.03262753747305373,0.8740345897915229,-0.5,-24.64146614074707,0.07774606834770195
213,-0.004530974261992678,0.15168806042883157,0.022742972726930676,0.027273946988923353,0.6490368109647722,-0.5,-25.147171020507812,0.08870723893870346
214,0.00032934211415400064,0.1370143032275036,0.022742972726930676,0.022413630612776674,0.4775991104311518,-0.5,-25.654212951660156,0.0973509169864635
215,0.004706835784865733,0.12289977261586872,0.022742972726930676,0.01803613694206494,0.35256771886983956,-0.5,-26.13031005859375,0.08881883347018683
216,0.008624403956111285,0.10963518461641225,0.022742972726930676,0.01411856877081939,0.2661212224747989,-0.5,-26.58535385131836,0.08118700102820237
217,0.012113027564390193,0.09739609107228396,0.022742972726930676,0.010629945162540483,0.21058288144901718,-0.5,-27.02211570739746,0.07439276392588433
218,0.015208268480377644,0.08626781716105413,0.022742972726930676,0.007534704246553031,0.1789090015019047,-0.5,-27.427955627441406,0.06836531309717947
219,0.01794756880045494,0.07626795121586284,0.022742972726930676,0.004795403926475737,0.1649474583485278,-0.5,-27.81077766418457,0.06303076515837427
220,0.02036825981951905,0.06736570833021092,0.022742972726930676,0.002374712907411626,0.16353734060240657,-0.5,-28.162649154663086,0.058315885963515474
221,0.02250617238652984,0.05949795271000708,0.022742972726930676,0.0002368003404008348,0.1705031979376294,-0.5,-28.475509643554688,0.054150670158450764
222,0.024394737691636123,0.05258197084333101,0.022742972726930676,0.0016517649647054475,0.18258377342119458,-0.5,-28.734375,0.047166461450256596
223,0.02606447343174139,0.04652527594839974,0.022742972726930676,0.003321500704810715,0.19732436489365845,-0.5,-28.952327728271484,0.04387505359899197
224,0.027542761226722723,0.04123282497490377,0.022742972726930676,0.004799788499792047,0.21295349656441048,-0.5,-29.128372192382812,0.04137454850282804
225,0.028853834545667582,0.036612067965504334,0.022742972726930676,0.006110861818736907,0.2282579770657195,-0.5,-29.282257080078125,0.03915065419144476
226,0.03001891045753768,0.03257624591847525,0.022742972726930676,0.007275937730607005,0.24246535730074356,-0.5,-29.418743133544922,0.03716829087713078
227,0.031056412056620387,0.02904632296654348,0.022742972726930676,0.008313439329689712,0.25513901439411785,-0.5,-29.538400650024414,0.03539735813934934
228,0.03198224070726643,0.025951893358499605,0.022742972726930676,0.009239267980335752,0.2660883435252877,-0.5,-29.643142700195312,0.03381209526689613
229,0.032810067925778175,0.02323135183216378,0.022742972726930676,0.010067095198847499,0.27529463077817146,-0.5,-29.735031127929688,0.03239046933832372
230,0.03355162563557911,0.02083156332524763,0.022742972726930676,0.010808652908648436,0.2828519262026943,-0.5,-29.815881729125977,0.03111361285277847
231,0.03421698072597905,0.018707218361509556,0.022742972726930676,0.011474007999048373,0.28892148118135275,-0.5,-29.887248992919922,0.02996532253956649
232,0.034814785449752715,0.016820016091101064,0.022742972726930676,0.01207181272282204,0.29369792692597363,-0.5,-29.950464248657227,0.028931623572165846
233,0.03535249940271876,0.015137778929103035,0.022742972726930676,0.012609526675788081,0.29738524419109325,-0.5,-30.00650405883789,0.02800039829514131
234,0.035836581856015466,0.013633571293410847,0.022742972726930676,0.01309360912908479,0.30018062256741845,-0.5,-30.057174682617188,0.02716107527000182
235,0.03627265527640557,0.01228486982720345,0.022742972726930676,0.013529682549474897,0.30226446485794933,-0.5,-30.102798461914062,0.026404372535438578
236,0.0366656421755677,0.01107281311231264,0.022742972726930676,0.013922669448637022,0.30379500853485625,-0.5,-30.143714904785156,0.025722088094086867
237,0.0370198781574791,0.009981544478591705,0.022742972726930676,0.014276905430548423,0.3049062764994476,-0.5,-30.180496215820312,0.025106930479200817
238,0.037339204338811494,0.008997651273067116,0.022742972726930676,0.014596231611880818,0.30570830891481887,-0.5,-30.213611602783203,0.024552382577391257
239,0.03762704232866572,0.008109697069995068,0.022742972726930676,0.014884069601735044,0.3062888511411233,-0.5,-30.24346923828125,0.024052592499314587
240,0.03788645477289563,0.007307839041339662,0.022742972726930676,0.015143482045964954,0.30671587083623864,-0.5,-30.27041244506836,0.023602286057911856
241,0.03812019417319518,0.006583520418738224,0.022742972726930676,0.015377221446264501,0.30704044601740377,-0.5,-30.29473876953125,0.023196696232373193
242,0.03833074234024167,0.005929227115315565,0.022742972726930676,0.015587769613310994,0.30729970463325434,-0.5,-30.316713333129883,0.0228315057967044
243,0.038520342474797534,0.005338297692143646,0.022742972726930676,0.015777369747866858,0.30751960651548427,-0.5,-30.336557388305664,0.022502800031241887
244,0.03869102551845746,0.004804776597435999,0.022742972726930676,0.015948052791526786,0.3077174433360992,-0.5,-30.354476928710938,0.022207027089553355
245,0.03884463209377945,0.004323301708377636,0.022742972726930676,0.016101659366848778,0.30790399492315046,-0.5,-30.370651245117188,0.021940964151700215
246,0.038982831070992964,0.0038890184691991406,0.022742972726930676,0.01623985834406229,0.30808532471059213,-0.5,-30.38524627685547,0.021701687957340607
247,0.03910713555874088,0.003497514207208934,0.022742972726930676,0.016364162831810206,0.3082642268196146,-0.5,-30.398408889770508,0.021486548684409884
248,0.03921891691886646,0.0031447674306229034,0.022742972726930676,0.016475944191935786,0.3084413555760074,-0.5,-30.410274505615234,0.021293146430610366
249,0.03931941724708594,0.0028271080140908787,0.022742972726930676,0.016576444520155262,0.3086160780269585,-0.5,-30.420963287353516,0.021119309776904113
250,0.03940976063805643,0.0025411851326642525,0.022742972726930676,0.016666787911125754,0.3087870936380542,-0.5,-30.43058967590332,0.020963076076283435
251,0.039490963459793096,0.0022839406045639748,0.022742972726930676,0.01674799073286242,0.30895286477970035,-0.5,-30.43924903869629,0.02082267322844894
252,0.03956394379346606,0.002052585952337884,0.022742972726930676,0.016820971066535385,0.3091118983835673,-0.5,-30.44704246520996,0.020696502781778023
253,0.03962953014545367,0.0018445820036571802,0.022742972726930676,0.016886557418522997,0.3092629144242568,-0.5,-30.454051971435547,0.020583124256922186
254,0.03968846950477673,0.0016576202442117292,0.022742972726930676,0.016945496777846056,0.3094049315040029,-0.5,-30.460351943969727,0.02048124061891289
255,0.039741434796919155,0.0014896054246967844,0.022742972726930676,0.01699846206998848,0.30953729437508776,-0.5,-30.466012954711914,0.02038968484278443
256,0.03978903177141442,0.0013386391303579928,0.022742972726930676,0.017046059044483745,0.3096596631072321,-0.5,-30.471105575561523,0.02030740752615799
257,0.03983180535290992,0.0012030041622829838,0.022742972726930676,0.017088832625979246,0.3097719790198249,-0.5,-30.475677490234375,0.020233465504570516
258,0.03987024548173145,0.0010811496699318906,0.022742972726930676,0.017127272754800776,0.3098744185604984,-0.5,-30.479785919189453,0.020167011424218978
259,0.03990479246875735,0.0009716770273551672,0.022742972726930676,0.01716181974182667,0.30996734304922174,-0.5,-30.483478546142578,0.02010728422409165
260,0.03993584188958081,0.0008733264719178242,0.022742972726930676,0.017192869162650136,0.31005124959400115,-0.5,-30.486793518066406,0.02005360047641902
261,0.03996374904372457,0.000784964532714619,0.022742972726930676,0.017220776316793897,0.3101267264601309,-0.5,-30.48977279663086,0.02000534653177137
262,0.03998883300556677,0.0007055722728409584,0.022742972726930676,0.017245860278636095,0.31019441466243547,-0.5,-30.492450714111328,0.019961971413382212
263,0.0400113802943323,0.0006342343602115913,0.022742972726930676,0.017268407567401625,0.3102549764655868,-0.5,-30.494855880737305,0.019922980404559282
264,0.04003164819083508,0.0005701289692224248,0.022742972726930676,0.017288675463904404,0.31030907073948627,-0.5,-30.49701690673828,0.01988792927336594
265,0.04004986772856155,0.0005125185026310767,0.022742972726930676,0.017306895001630872,0.31035733464952486,-0.5,-30.49895668029785,0.019856419080018894
266,0.04006624638616928,0.000460741111112938,0.022742972726930676,0.0173232736592386,0.3104003708989091,-0.5,-30.500703811645508,0.019828091514498075
267,0.040080970507583726,0.0004142029778958219,0.022742972726930676,0.01733799778065305,0.31043873962613294,-0.5,-30.502273559570312,0.01980262471452332
268,0.0400942074746791,0.00037237132807674294,0.022742972726930676,0.017351234747748426,0.3104729540492544,-0.5,-30.50368309020996,0.01977972951714259
269,0.04010610765610318,0.0003347681167405478,0.022742972726930676,0.017363134929172505,0.3105034790036719,-0.5,-30.50495147705078,0.019759146100532532
270,0.040116806154226414,0.0003009643466834044,0.022742972726930676,0.01737383342729574,0.3105307316140415,-0.5,-30.506088256835938,0.01974064097608977
271,0.040126424370531585,0.0002705749651240773,0.022742972726930676,0.01738345164360091,0.31055508345343025,-0.5,-30.507112503051758,0.019724004294375458
272,0.04013507140807073,0.00024325428893458197,0.022742972726930676,0.017392098681140056,0.3105768636596285,-0.5,-30.508033752441406,0.019709047431872656
273,0.040142845327948776,0.00021869190929939687,0.022742972726930676,0.0173998726010181,0.3105963625901894,-0.5,-30.508861541748047,0.01969560082875943
274,0.040149834275185044,0.00019660902899585342,0.022742972726930676,0.017406861548254368,0.3106138356986453,-0.5,-30.509605407714844,0.01968351205094386
275,0.04015611748778033,0.00017675518838943303,0.022742972726930676,0.017413144760849653,0.3106295074014548,-0.5,-30.510276794433594,0.019672644052424595
276,0.040161766201396644,0.00015890533951170758,0.022742972726930676,0.01741879347446597,0.31064357477758797,-0.5,-30.510875701904297,0.019662873616614812
277,0.040166844460747475,0.00014285723103664666,0.022742972726930676,0.0174238717338168,0.31065621100073004,-0.5,-30.511417388916016,0.019654089957602386
278,0.04017140984760342,0.0001284290704385138,0.022742972726930676,0.017428437120672748,0.3106675684488781,-0.5,-30.511905670166016,0.01964619346441529
279,0.040175514134239185,0.00011545743298724511,0.022742972726930676,0.01743254140730851,0.31067778146952063,-0.5,-30.512344360351562,0.01963909457323651
280,0.040179203870179495,0.00010379539043566763,0.022742972726930676,0.01743623114324882,0.3106869688021612,-0.5,-30.512733459472656,0.019632712754178924
281,0.04018252090923715,9.331083522654533e-05,0.022742972726930676,0.017439548182306475,0.31069523567577056,-0.5,-30.513086318969727,0.01962697560070671
282,0.04018550288306737,8.388497876849415e-05,0.022742972726930676,0.01744253015613669,0.31070267560836146,-0.5,-30.51340675354004,0.019621818011096623
283,0.040188183626781095,7.541100478847597e-05,0.022742972726930676,0.01744521089985042,0.3107093719407992,-0.5,-30.513689041137695,0.019617181452484672
284,0.04019059356155699,6.779286096743522e-05,0.022742972726930676,0.017447620834626316,0.31071539913855467,-0.5,-30.513946533203125,0.019613013299061746
285,0.04019276003865849,6.0944174016793384e-05,0.022742972726930676,0.01744978731172781,0.31072082389432265,-0.5,-30.514179229736328,0.019609266236880696
286,0.040194707648791315,5.4787275074125176e-05,0.022742972726930676,0.01745173492186064,0.3107257060621897,-0.5,-30.514389038085938,0.019605897728530844
287,0.04019645850032,4.925232380707062e-05,0.022742972726930676,0.017453485773389323,0.31073009945092117,-0.5,-30.514572143554688,0.019602869531640976
288,0.04019803246949311,4.4276520937408974e-05,0.022742972726930676,0.017455059742562437,0.3107340525004422,-0.5,-30.514739990234375,0.019600147265793788
289,0.04019944742549988,3.980340005368375e-05,0.022742972726930676,0.017456474698569202,0.3107376088620788,-0.5,-30.514890670776367,0.0195977000229908
290,0.04020071943289012,3.578219059175977e-05,0.022742972726930676,0.017457746705959447,0.3107408078997451,-0.5,-30.515026092529297,0.019595500017299927
291,0.04020186293363124,3.216724474727979e-05,0.022742972726930676,0.017458890206700564,0.31074368512620215,-0.5,-30.515146255493164,0.01959352226975905
292,0.04020289091084501,2.8917521859303395e-05,0.022742972726930676,0.017459918183914333,0.3107462725858548,-0.5,-30.5152587890625,0.019591744325003255
293,0.04020381503606115,2.5996124485767814e-05,0.022742972726930676,0.017460842309130475,0.31074859919325193,-0.5,-30.51535415649414,0.01959014599643727
294,0.04020464580164017,2.3369880991905407e-05,0.022742972726930676,0.017461673074709493,0.31075069103455244,-0.5,-30.515445709228516,0.019588709137091057
295,0.04020539263985259,2.100897000385421e-05,0.022742972726930676,0.01746241991292191,0.310752571637686,-0.5,-30.51552391052246,0.019587417433582208
296,0.0402060640299531,1.8886582550880505e-05,0.022742972726930676,0.017463091303022427,0.3107542622157048,-0.5,-30.51559829711914,0.01958625622086574
297,0.04020666759445484,1.6978618139201913e-05,0.022742972726930676,0.017463694867524165,0.3107557818868492,-0.5,-30.51565933227539,0.019585212315681624
298,0.04020721018568879,1.526341137510857e-05,0.022742972726930676,0.017464237458758115,0.31075714787412906,-0.5,-30.515718460083008,0.019584273866819726
299,0.04020769796362504,1.3721486090591237e-05,0.022742972726930676,0.017464725236694366,0.31075837568666714,-0.5,-30.515769958496094,0.019583430220509138
300,0.04025801727854544,0.0047034985099882855,0.03496907539671309,0.005288941881832349,-0.9597497142839446,-0.5,-30.51581573486328,0.01919847120248931
301,0.0404951095923102,0.01107649287540115,0.03496907539671309,0.005526034195597114,-0.09863469172653054,-0.5,-29.32762908935547,0.018218863857844783
302,0.04094970515955073,0.017486106591507185,0.03496907539671309,0.0059806297628376415,0.36954019311932906,-0.5,-29.143123626708984,0.016771688784082667
303,0.04160907708199283,0.023047191912221907,0.03496907539671309,0.006640001685279742,0.6008226306166079,-0.5,-28.95063018798828,0.01497011431796115
304,0.042438204307658385,0.02735486044656924,0.03496907539671309,0.007469128910945297,0.6906002323531417,-0.5,-28.78384017944336,0.012926721136689218
305,0.04339304643977361,0.030300950079226698,0.03496907539671309,0.008423971043060523,0.698065003881867,-0.5,-28.654911041259766,0.010744017484376228
306,0.04442863615853266,0.03195268276817753,0.03496907539671309,0.009459560761819572,0.6603038145486683,-0.5,-28.567058563232422,0.008509503825766762
307,0.04550373553148455,0.032472220505999856,0.03496907539671309,0.010534660134771459,0.6005718081399589,-0.5,-28.51822280883789,0.006293818538779028
308,0.0465832184346896,0.032063860968376386,0.03496907539671309,0.011614143037976511,0.5332733511490708,-0.5,-28.503490447998047,0.004150887178996934
309,0.04763897168246701,0.03094027026829125,0.03496907539671309,0.01266989628575392,0.46705116227498694,-0.5,-28.51668357849121,0.0021192898738740112
310,0.04864986357551141,0.029301939591318726,0.03496907539671309,0.013680788178798323,0.4067638877364862,-0.5,-28.551380157470703,0.00022428397636684028
311,0.04960116126605509,0.02732579923044051,0.03496907539671309,0.014632085869342004,0.35479053197527377,-0.5,-28.601524353027344,-0.0015199101841758822
312,0.05048365995285212,0.02516007503133273,0.03496907539671309,0.015514584556139029,0.31191190033690563,-0.5,-28.66181182861328,-0.10310782234406789
313,0.05129270147194872,0.022923271157137326,0.03496907539671309,0.01632362607523563,0.27791536837995623,-0.5,-28.728023529052734,-0.1045406080208509
314,0.052027197688408314,0.020705741709712653,0.03496907539671309,0.017058122291695225,0.2520116556518215,-0.5,-28.796293258666992,-0.10582417867876186
315,0.05268872903656803,0.018572745543234702,0.03496907539671309,0.017719653639854942,0.2331198411084422,-0.5,-28.863901138305664,-0.10696762669845751
316,0.05328075636808921,0.016568205896050178,0.03496907539671309,0.018311680971376122,0.2200581232760512,-0.5,-28.928878784179688,-0.1079819503625021
317,0.053807961861750284,0.014718645222727842,0.03496907539671309,0.018838886465037195,0.21166656042963786,-0.5,-28.989912033081055,-0.10887906147829804
318,0.05427571976739661,0.013036953180185586,0.03496907539671309,0.019306644370683523,0.20688086284676038,-0.5,-29.046205520629883,-0.10967104509944883
319,0.054689688343055196,0.011525784774655703,0.03496907539671309,0.019720612946342107,0.20477145551033207,-0.5,-29.097375869750977,-0.11036963450050177
320,0.055055509022826035,0.010180486145165282,0.03496907539671309,0.020086433626112947,0.20455853402848248,-0.5,-29.143352508544922,-0.11098586303268117
321,0.055378596451902455,0.00899151549151503,0.03496907539671309,0.020409521055189367,0.20561119556106555,-0.5,-29.18427848815918,-0.1115298561074571
322,0.055664002624255096,0.00794637305817189,0.03496907539671309,0.020694927227542008,0.20743667039721211,-0.5,-29.220447540283203,-0.11201073007377144
323,0.05591633924968718,0.007031082550981166,0.03496907539671309,0.020947263852974095,0.20966405793289583,-0.5,-29.252243041992188,-0.11243656925235551
324,0.05613974412776496,0.0062312815965825255,0.03496907539671309,0.02117066873105187,0.21202569194298862,-0.5,-29.280094146728516,-0.11281445721343682
325,0.056337879328898735,0.00553298467651129,0.03496907539671309,0.021368803932185647,0.21433826204802703,-0.5,-29.304431915283203,-0.11315054309275681
326,0.05651395110653989,0.0049230814140899795,0.03496907539671309,0.0215448757098268,0.21648505327774295,-0.5,-29.32568359375,-0.11345012806142543
327,0.0566707435097155,0.004389628510030725,0.03496907539671309,0.021701668113002413,0.2184000934191405,-0.5,-29.344249725341797,-0.11371776084810815
328,0.05681065952274336,0.003921986773618863,0.03496907539671309,0.021841584126030274,0.22005458314263004,-0.5,-29.360492706298828,-0.11395733439719553
329,0.05693576517169494,0.0035108468546534207,0.03496907539671309,0.021966689774981854,0.22144569550599263,-0.5,-29.37472915649414,-0.11417217833507415
330,0.05704783338470659,0.003148179327197828,0.03496907539671309,0.022078757987993504,0.2225876419677088,-0.5,-29.38725471496582,-0.11436514394878473
331,0.05714838548026605,0.002827137280337449,0.03496907539671309,0.022179310083552964,0.22350478794629072,-0.5,-29.398300170898438,-0.11453867992010844
332,0.057238729004490174,0.0025419328686469723,0.03496907539671309,0.022269653607777086,0.22422654244664547,-0.5,-29.4080810546875,-0.11469489817663682
333,0.05731999127422493,0.002287703528063139,0.03496907539671309,0.02235091587751184,0.22478372712440384,-0.5,-29.416772842407227,-0.11483562999458775
334,0.05739314844024774,0.002060378811899926,0.03496907539671309,0.02242407304353465,0.22520613745378984,-0.5,-29.42452049255371,-0.11496247298711329
335,0.05745905019681319,0.0018565550067720937,0.03496907539671309,0.0224899748001001,0.2255210324080346,-0.5,-29.431447982788086,-0.11507682990053043
336,0.05751844046105902,0.0016733817600739593,0.03496907539671309,0.022549365064345933,0.22575232177351365,-0.5,-29.43766212463379,-0.11517994027436756
337,0.057571974455808764,0.0015084627746639958,0.03496907539671309,0.022602899059095675,0.22592025651634975,-0.5,-29.44324493408203,-0.11527290604510047
338,0.057620232675514416,0.0013597710789640147,0.03496907539671309,0.022651157278801327,0.22604146381538345,-0.5,-29.448270797729492,-0.11535671212468268
339,0.057663732216803563,0.0012255783407269301,0.03496907539671309,0.022694656820090475,0.22612920210981724,-0.5,-29.452804565429688,-0.11543224289193262
340,0.057702935927733866,0.0011043970488096764,0.03496907539671309,0.022733860531020778,0.22619374143221416,-0.5,-29.456893920898438,-0.11550029541883852
341,0.057738259785270675,0.00099493404151059,0.03496907539671309,0.022769184388557587,0.22624279979291192,-0.5,-29.460588455200195,-0.11556159013015369
342,0.057770078857484614,0.0008960537296812365,0.03496907539671309,0.022801003460771525,0.22628198734731028,-0.5,-29.463924407958984,-0.11561677947366723
343,0.0577987321517551,0.0008067493804194062,0.03496907539671309,0.022829656755042012,0.2263152267467311,-0.5,-29.466934204101562,-0.11566645506680166
344,0.057824526597045074,0.0007261209394635682,0.03496907539671309,0.022855451200331986,0.22634513088014432,-0.5,-29.46965789794922,-0.1157111536863533
345,0.05784774035966594,0.0006533580368942051,0.03496907539671309,0.02287866496295285,0.2263733286919469,-0.5,-29.47211456298828,-0.11575136238379745
346,0.05786862564925817,0.0005877270116943722,0.03496907539671309,0.02289955025254508,0.22640073647329848,-0.5,-29.474334716796875,-0.1157875229386933
347,0.05788741113548881,0.0005285609853550215,0.03496907539671309,0.02291833573877572,0.22642777651531718,-0.5,-29.47633171081543,-0.11582003580647601
348,0.0579043040661325,0.00047525219937409965,0.03496907539671309,0.02293522866941941,0.22645454777868612,-0.5,-29.478134155273438,-0.1158492636728774
349,0.05791949215330293,0.0004272459980200164,0.03496907539671309,0.02295041675658984,0.22648095470876153,-0.5,-29.479761123657227,-0.1158755346936773
350,0.057933145275965735,0.00038403598200741713,0.03496907539671309,0.022964069879252647,0.22650680087184227,-0.5,-29.48122215270996,-0.11589914547369465
351,0.05794541703272738,0.0003451599795553928,0.03496907539671309,0.022976341636014294,0.22653185400189615,-0.5,-29.4825382232666,-0.11592036382119418
352,0.05795644616847981,0.0003101965793972683,0.03496907539671309,0.02298737077176672,0.22655588855920994,-0.5,-29.483726501464844,-0.11593943130168191
353,0.05796635789105334,0.00027876204762363355,0.03496907539671309,0.02299728249434025,0.22657871118840647,-0.5,-29.484786987304688,-0.11595656560706138
354,0.057975265088929806,0.00025050750935252627,0.03496907539671309,0.023006189692216718,0.22660017365079876,-0.5,-29.485746383666992,-0.11597196275120371
355,0.05798326945772572,0.00022511631996973902,0.03496907539671309,0.023014194061012634,0.22662017698353656,-0.5,-29.486608505249023,-0.11598579910024585
356,0.05799046254109581,0.00020230158188106257,0.03496907539671309,0.02302138714438272,0.22663866986332254,-0.5,-29.487380981445312,-0.11599823324465576
357,0.057996926690548734,0.00018180378398188713,0.03496907539671309,0.023027851293835645,0.22665564345926673,-0.5,-29.488075256347656,-0.11600940771974949
358,0.05800273594810898,0.00016338855469512145,0.03496907539671309,0.02303366055139589,0.22667112446441098,-0.5,-29.48870277404785,-0.11601945058151296
359,0.05800795685557532,0.0001468445274305964,0.03496907539671309,0.02303888145886223,0.226685167502503,-0.5,-29.489261627197266,-0.1160284768449885
360,0.058012649194151736,0.00013198132130431736,0.03496907539671309,0.023043573797438648,0.22669784771175414,-0.5,-29.48976707458496,-0.11603658979294511
361,0.05801686665834532,0.00011862764122041206,0.03496907539671309,0.023047791261632235,0.22670925400149194,-0.5,-29.490219116210938,-0.11604388216294526
362,0.05802065746816046,0.00010662950096287462,0.03496907539671309,0.02305158207144737,0.22671948324906635,-0.5,-29.49062728881836,-0.11605043722118419
363,0.05802406492372371,9.58485715132483e-05,0.03496907539671309,0.02305498952701062,0.22672863554053607,-0.5,-29.490991592407227,-0.11605632973158633
364,0.0580271279065238,8.616065493770126e-05,0.03496907539671309,0.02305805250981071,0.2267368104471089,-0.5,-29.49131965637207,-0.11606162682859457
365,0.058029881331436384,7.745428223511335e-05,0.03496907539671309,0.023060805934723295,0.2267441042587657,-0.5,-29.491615295410156,-0.11606638880189711
366,0.058032356553625354,6.962943173714097e-05,0.03496907539671309,0.023063281156912266,0.22675060805676633,-0.5,-29.491878509521484,-0.11607066980102654
367,0.05803458173427775,6.259636313252449e-05,0.03496907539671309,0.023065506337564663,0.22675640648951734,-0.5,-29.49211883544922,-0.11607451846736454
368,0.05803658216894813,5.6274561009497934e-05,0.03496907539671309,0.02306750677223504,0.22676157711458075,-0.5,-29.492332458496094,-0.1160779785006171
369,0.05803838058207314,5.05917809819238e-05,0.03496907539671309,0.023069305185360052,0.22676619017784388,-0.5,-29.492523193359375,-0.11608108916632039
370,0.05803999739097782,4.548319096373467e-05,0.03496907539671309,0.023070921994264734,0.22677030871517376,-0.5,-29.492698669433594,-0.11608388575040852
371,0.05804145094244404,4.0890599941909096e-05,0.03496907539671309,0.023072375545730953,0.22677398887875197,-0.5,-29.492855072021484,-0.1160863999663514
372,0.05804275772465597,3.676176662086059e-05,0.03496907539671309,0.02307368232794288,0.22677728040803863,-0.5,-29.492996215820312,-0.1160886603198549
373,0.05804393255708554,3.304978051934934e-05,0.03496907539671309,0.02307485716037245,0.2267802271821285,-0.5,-29.493122100830078,-0.1160906924356266
374,0.05804498876063779,2.971250844623649e-05,0.03496907539671309,0.0230759133639247,0.22678286780551654,-0.5,-29.493236541748047,-0.11609251935025013
375,0.05804593831014572,2.6712099719844186e-05,0.03496907539671309,0.02307686291343263,0.22678523619244956,-0.5,-29.493335723876953,-0.11609416177478538
376,0.05804679197108987,2.4014543990536893e-05,0.03496907539671309,0.02307771657437678,0.2267873621259856,-0.5,-29.493425369262695,-0.11609563833032341
377,0.05804755942221941,2.1589276047130893e-05,0.03496907539671309,0.023078484025506323,0.22678927177666022,-0.5,-29.493511199951172,-0.11609696575937072
378,0.058048249365571916,1.9408822511839807e-05,0.03496907539671309,0.023079173968858828,0.22679098817237767,-0.5,-29.49358367919922,-0.11609815911562194
379,0.058048869625225465,1.7448485838134117e-05,0.03496907539671309,0.023079794228512376,0.2267925316162733,-0.5,-29.493648529052734,-0.11609923193439638
380,0.05804942723597054,1.5686061509207015e-05,0.03496907539671309,0.023080351839257454,0.22679392005279309,-0.5,-29.493709564208984,-0.11610019638576162
381,0.058049928522958635,1.4101584784123729e-05,0.03496907539671309,0.023080853126245547,0.2267951693846524,-0.5,-29.493762969970703,-0.11610106341214456
382,0.058050379173268114,1.2677103749995471e-05,0.03496907539671309,0.023081303776555026,0.22679629374477348,-0.5,-29.49380874633789,-0.1161018428520332
383,0.05805078430022504,1.1396475809961766e-05,0.03496907539671309,0.023081708903511952,0.2267973057280786,-0.5,-29.493854522705078,-0.1161025435511975
384,0.05805114850122536,1.0245185069162738e-05,0.03496907539671309,0.02308207310451227,0.22679821658820487,-0.5,-29.493894577026367,-0.11610317346270449
385,0.05805147590972445,9.21017837565912e-06,0.03496907539671309,0.02308240051301136,0.22679903640413013,-0.5,-29.493928909301758,-0.11610373973686677
386,0.058051770241988765,8.279718033324911e-06,0.03496907539671309,0.023082694845275677,0.2267997742213457,-0.5,-29.49395751953125,-0.11610424880214351
387,0.05805203483914134,7.443249432033174e-06,0.03496907539671309,0.023082959442428254,0.22680043817173517,-0.5,-29.493988037109375,-0.11610470643790687
388,0.05805227270497698,6.691282040314853e-06,0.03496907539671309,0.023083197308263893,0.22680103557582,-0.5,-29.4940128326416,-0.11610511783989162
389,0.05805248653997395,6.015282380530592e-06,0.03496907539671309,0.02308341114326086,0.22680157303043139,-0.5,-29.494037628173828,-0.1161054876790639
390,0.05805267877188469,5.407577759302593e-06,0.03496907539671309,0.023083603375171603,0.22680205648446025,-0.5,-29.494056701660156,-0.11610582015456809
