episode,theta_rms,angular_velocity,tracking_err_mean
66,0.29960556882986505,0.11154410297977291,0.1031974767777038
67,0.22910550727993448,0.08988954475678605,0.07519551198577808
68,0.24811377025167228,0.11728374923274225,0.08764528350781406
69,0.2502688952058653,0.07756250516440971,0.07857637132752766
70,0.27632982792893934,0.09787250477865005,0.09278712878241538
71,0.26125047851532507,0.09147968646379678,0.08717750014226289
72,0.27900927341990184,0.10458130525350103,0.09278794125351968
73,0.29066868935974577,0.10489680452537832,0.09895110605913052
74,0.2943624817856114,0.07745142386528356,0.09436062645671228
75,0.23200679896748502,0.09393234475587339,0.07824845561209531
76,0.23011882850859636,0.0955804846766068,0.07741672276889498
77,0.28584445924913976,0.12881727683878744,0.10451762022796902
78,0.22090333208551716,0.07722897270301306,0.06600280579611618
79,0.25569090293423336,0.1305987555494401,0.09433018581799664
80,0.27031410163389835,0.08612818722605697,0.08967727340726708
81,0.24877471110406074,0.08743070093547518,0.07757634346017929
82,0.2699080413036768,0.10930238870417572,0.09210889696310154
83,0.3115779031351922,0.08095732229456208,0.10475984385621655
84,0.21093151351272,0.059447223066304435,0.06257128366678498
85,0.26128714825771016,0.12754409056821586,0.09188430120935664
86,0.2838734294585958,0.06636396595818021,0.08659671065126012
87,0.2545193984681612,0.06644175097604332,0.07766993382094212
88,0.26377682803517005,0.07389610642449324,0.08400903371738194
89,0.2570429322119731,0.08795898768364112,0.08062507220890151
90,0.32410026897987826,0.10515744704384608,0.113333572586797
91,0.25497921729669626,0.06483315950478044,0.07706647999478683
92,0.25010988325896033,0.11059748383320465,0.0861887054662418
93,0.26208976522561167,0.10145431658911483,0.08658537561318437
94,0.28145374661022204,0.12567027540508724,0.09815888853555152
95,0.20936849438100816,0.04853320052745229,0.05562444702261119
96,0.27576669020921446,0.04372006885593198,0.07620006379749625
97,0.2903113563867333,0.0482139544508333,0.08852453401905021
98,0.2681370451049412,0.06572202400787239,0.08014240464722283
99,0.22663619613848118,0.08947933030437713,0.07114521605741361
100,0.22774861446407602,0.08409277469445188,0.0743631105128079
101,0.23559345449908176,0.07744013938314961,0.07442984327074971
102,0.3065303111382392,0.0662549669489946,0.09717105454937965
103,0.25574092924379854,0.08224866550807267,0.07945819460123077
104,0.26718779921517644,0.058495185923308254,0.07881284698852659
105,0.23504808571664676,0.07647058521622528,0.07086750546743277
106,0.23488161173422795,0.07232736369312912,0.0760370920509508
107,0.28406836965797627,0.07794598372774132,0.08852481560516422
108,0.2114284887575176,0.08768034376288451,0.07224783678748893
109,0.23653775132782662,0.09170521034834572,0.07491897768180474
110,0.26124339084213233,0.05418217714472159,0.07458836178090833
111,0.2823489788679416,0.08056386621120032,0.09022548493277098
112,0.23857263548928848,0.029291115287970727,0.058977326099479595
113,0.2849551834430979,0.07835495261417864,0.08999203980183719
114,0.2685123314355532,0.10419543546642512,0.08799578608954067
115,0.2961501773522898,0.0755373606532776,0.09518766741045671
116,0.22374080059037907,0.0738716276130711,0.07025409429454482
117,0.17649347811372415,0.06943288517859443,0.054588361458662284
118,0.21295609479571131,0.041043931627080324,0.055789423009588446
119,0.2533174653306006,0.05959705585843507,0.07110082523278694
120,0.2587450696319042,0.08668956665091582,0.08263883850962765
121,0.24940860714570368,0.11277569353885927,0.085924611132589
122,0.30052029200732155,0.09716450322127601,0.10267561936574285
123,0.2567048291226872,0.08283958250164039,0.08110373371999484
124,0.32005450187492557,0.104332691707875,0.11017331862473738
125,0.293931543312576,0.07180956900702853,0.09075573738572325
126,0.25254700362024146,0.12256922090762985,0.08785819471638369
127,0.273355948902775,0.08513122924020525,0.0852116389972126
128,0.26343064557378204,0.11663690709371696,0.09208011480854535
129,0.24511596396161262,0.11024678855752032,0.08254966602782814
130,0.25899194698280065,0.07742844427393014,0.08024650602872153
131,0.26396394870093387,0.05617474211262061,0.07954694283173631
132,0.19232696107367814,0.07223649206441198,0.062485075982029764
133,0.25743574797336904,0.09436597564211188,0.08731350545162292
134,0.241416030099403,0.09415912375138563,0.08253889194489994
135,0.21519657032279232,0.07894778158065235,0.06816314897192974
136,0.2672412063841554,0.06615071690636684,0.08288369469178118
137,0.2831328944151508,0.051385772964662645,0.08284891359486446
138,0.2735359807349449,0.08377895635224068,0.08793645623434285
139,0.255315256695472,0.07590321386970607,0.08132837140496628
140,0.2040846610952765,0.08052638226725449,0.06537851599964949
141,0.24385880421528322,0.08360280700418245,0.07572515494574358
142,0.2530659085996904,0.07663202186258249,0.08343023347512758
143,0.3054797010574148,0.12713235836681602,0.10786155383734196
144,0.30407895639332794,0.08181345813572552,0.10132306561728324
145,0.2416289628128458,0.08906211603802308,0.0762507014634832
146,0.2959509815150862,0.08050846479708883,0.09679548887483853
147,0.21449640142780227,0.06259665425791511,0.06093698103164619
148,0.2285842546183573,0.05303659876759742,0.06570183517943026
149,0.2764549418614839,0.09099793819055561,0.08768306360732504
150,0.21896931958846658,0.0690742872570543,0.06821662314611608
151,0.26544686479692414,0.07711886510737836,0.08508035963259213
152,0.2666366461978977,0.09518115491708165,0.08680265963451558
153,0.2772776303449665,0.11741792489765954,0.09661929021414602
154,0.2732678838039542,0.08192138092651925,0.08738121033712613
155,0.24458671884387165,0.055774927407594675,0.07172234338011955
156,0.24078740393804896,0.10457906390427245,0.08340327989556724
157,0.2990738930562243,0.11032298288844541,0.10442516652891567
158,0.29309812905452337,0.08539262268683698,0.09461342444067616
159,0.282236789969141,0.10751556899774543,0.0953353860207234
160,0.2776113303083621,0.10453288888507653,0.09439529040357528
161,0.1917182475551895,0.05911426371774192,0.054224293787514054
162,0.26674467771514165,0.06302225422325339,0.0806225709187644
163,0.2720678319882775,0.12009136066989885,0.09668958883027375
164,0.24166077213566714,0.0921213106082385,0.07690608122589916
165,0.2645787264094575,0.07211424313492032,0.08442583892513321
166,0.2614432908485302,0.07263860060324961,0.08011743492671601
167,0.25064852230506346,0.0654237372618068,0.07454784953576382
168,0.2572348122853644,0.07341171951132565,0.07703253336066661
169,0.24988962689607996,0.09929634240703342,0.08297169730449121
170,0.2866053533193168,0.09681633557623966,0.09223548919439459
171,0.2869870344553085,0.13144972061456944,0.10561610862319541
172,0.29399191672059966,0.1243081996784428,0.10625229409155722
173,0.280303963399494,0.09829406914204498,0.09556396917117525
174,0.18778952447600814,0.06804004899919693,0.05552708608793162
175,0.17744932913083744,0.0527546194074863,0.048788221999911806
176,0.25716801298067427,0.11703520331214826,0.09082253953898706
177,0.3148732472722393,0.12167685947340923,0.1116792886472778
178,0.21462904061654234,0.10220303980782768,0.07314645967931847
179,0.2821023190238834,0.07359041871236707,0.08996553226730754
180,0.25790716469300407,0.10194677296481035,0.08816841743387607
181,0.31207210671803565,0.0936556624422335,0.1039840193026616
182,0.2587826983383266,0.12361278164448826,0.09084555083030674
183,0.23552916936141,0.10138137160035789,0.07736554758199465
184,0.23516182355167997,0.07895767418418063,0.07028173173764501
185,0.2550853211584143,0.11641580099208411,0.09002527410406344
186,0.28148767624884347,0.10609894817486468,0.09530600962326743
187,0.2780325137206421,0.08536989274360686,0.08640190811437276
188,0.2706551019453707,0.051716474143452845,0.08043570278492396
189,0.2318195450232928,0.10015024392020178,0.07559031635763717
190,0.24524756178529178,0.07791878714533149,0.07460024190023276
191,0.2544559458460236,0.07489042949046357,0.07902702109421177
192,0.2802653075487161,0.0862044138684048,0.09188409665053397
193,0.30818815944390726,0.10251567926211444,0.10434922712200188
194,0.30617801932749505,0.06276123957977689,0.09720991662122437
195,0.30915846643820666,0.08803140870417407,0.10255506426707718
196,0.17893474379419885,0.07758623373516899,0.05267336371804484
197,0.31471759625675705,0.139267073447794,0.11678279804928915
198,0.2189809660816802,0.06677618694377381,0.06566658174628494
199,0.24606725653661904,0.05924176383164621,0.07018016757992375
200,0.24437114101871357,0.10541933959134832,0.08340777435468581
201,0.2724982636481086,0.08313834788711706,0.08971083890553805
202,0.25421437979828115,0.10313655118684514,0.08137082560314234
203,0.230255988969232,0.0760830881557816,0.07030757364223077
204,0.25636763341641505,0.12318273020633888,0.09135429827575647
205,0.250430197081014,0.07274522532885397,0.07787266545314396
206,0.2489648761708181,0.11338712235266163,0.08573948308876153
207,0.2463059096593029,0.09643066888377495,0.08143732255771477
208,0.24102648261058066,0.06380228776043374,0.07902299521410226
209,0.2873902938412964,0.11967312715309958,0.10002807744162899
210,0.2490570236975086,0.09470224284634238,0.08024925163694167
211,0.2947805047520709,0.09715728035004952,0.09919366847537069
212,0.251064378533947,0.07962421664805962,0.0802683039476643
213,0.22724446865587777,0.0941359904524943,0.07371635956876328
214,0.20363468482246175,0.055919606130339805,0.05936329157940628
215,0.2928652608226809,0.05857675158273213,0.08990108861791762
216,0.2669024086357659,0.0978225162542235,0.09072882435238207
217,0.29486820714730994,0.11492689308582453,0.10198501061664493
218,0.23305957634234156,0.07804372223153999,0.07117850892463218
219,0.22812748456616064,0.08248831139914252,0.07572919379577743
220,0.2987372369457352,0.07479527302579654,0.0949019782452859
221,0.25713282970301377,0.10923276520926525,0.08556106001219199
222,0.24762350055895901,0.13054360918902208,0.08992440903720895
223,0.20334745117906783,0.06314007623784951,0.06326000606394468
224,0.27386556657862876,0.11948889693030743,0.09475402592146522
225,0.2502339608002625,0.10720062233926274,0.08153232374731834
226,0.29625037858826925,0.10878724178832172,0.09990305152576605
227,0.25851936557168326,0.11221372217375612,0.08840047982779527
228,0.2667222578197318,0.09493318949344344,0.08931342513590643
229,0.2862274090060678,0.08281050216553014,0.09232383717754879
230,0.21052761002386391,0.04275219913692818,0.0592521594124901
231,0.24052430149155934,0.08174089618141299,0.07500326346539368
232,0.27378037967238056,0.08134503695516836,0.08678494666083507
233,0.23971641487899012,0.0944210098513708,0.07761807121394805
234,0.2544168785066649,0.0979211817211673,0.08498639934630715
235,0.20364122255266232,0.06723610169610302,0.05956865168674077
236,0.27381890212620347,0.05940693647306798,0.08363247233025714
237,0.2521817469090071,0.1193225242884857,0.08713435622731634
238,0.23600834931898876,0.08180681946408563,0.07609546924396379
239,0.2782472573667111,0.08390963187723989,0.08795337617075871
240,0.27593675839778664,0.06209769584897973,0.08355778432428097
241,0.25641686032243727,0.0906996602562254,0.08237794472704868
242,0.2164123249572655,0.07998088246414477,0.06750962325606596
243,0.29185235446092794,0.09182876296580221,0.09612347208358589
244,0.2485500794632075,0.050870957494392896,0.07096890430768753
245,0.2620304345803187,0.10516155761507281,0.08607707185778751
246,0.24466842922114695,0.07119909159019161,0.07307378602409997
247,0.29015012744413826,0.09355343167003079,0.09679256733934831
248,0.21374109704348002,0.08337554722529895,0.06478415223617984
249,0.2890288987058806,0.0713681056504127,0.08960958457718726
250,0.3090983315294879,0.08370057529947769,0.09981785082355653
251,0.2274164928944764,0.09064796182520285,0.07408988083959885
252,0.24967173148593447,0.08792500942724879,0.07868080685614127
253,0.26574025065516593,0.12315123376921089,0.09371284577831068
254,0.26670962183373736,0.08322453612094813,0.08921671738791406
255,0.28560368629467575,0.08020845967864304,0.08836720365209225
256,0.2845732527465733,0.05706231943991266,0.08631087613430903
257,0.28652644926387316,0.07056942019974621,0.0871554138962155
258,0.33551922020668573,0.10363607491545576,0.11712601702600318
259,0.23945497856384254,0.07346359740123794,0.07435925609678547
260,0.26811762188974464,0.11772820302615951,0.09055073761699106
261,0.22222098847670432,0.059119640986383636,0.061998267452591085
262,0.2939140346195911,0.0873437808207079,0.09814256836324596
263,0.23327222409569162,0.0694709054940723,0.07067769087299833
264,0.21611878110173943,0.10495294097700628,0.07191842691519582
265,0.19235022123391143,0.07358249123426924,0.05646997973245971
266,0.21809974183129324,0.10081551811211029,0.0723871923659646
267,0.25670382018266186,0.11587526327483093,0.09028687362916885
268,0.2864525545353356,0.06527363292025858,0.08729788999018251
269,0.27075026411620734,0.11113999565930498,0.09092548021560413
270,0.31180323693386164,0.05209819881955363,0.09538882251725057
271,0.27073660174969294,0.14094550592040275,0.09667900676029409
272,0.2715650152018353,0.12316613792760338,0.09808493859943979
273,0.13760203135428575,0.046463366399457945,0.03647362816641626
274,0.263463101150658,0.05138870310479717,0.07827618477398925
275,0.21235391306901572,0.07162486340829723,0.06695707212322077
276,0.22802755043885461,0.08778007699979393,0.07510719794660937
277,0.3074799559907464,0.0640577094606942,0.0942144643728363
278,0.28853858438168206,0.08025112845454967,0.09503766047202002
279,0.2519932642685843,0.10648110451623553,0.0845101213876068
280,0.25352872097434104,0.06014235281788092,0.07497628770103353
281,0.30631931681629787,0.08083423606995496,0.10006041002307951
282,0.1702954430936426,0.054866268974531285,0.048892464725465934
283,0.3037452070704199,0.10977067785394508,0.10816133801151515
284,0.2879433359194072,0.06999102293240864,0.0899779122391016
285,0.25929304308976936,0.08086397529623579,0.08479293027561209
286,0.28949461044303937,0.08009733055352394,0.09351393455813636
287,0.22288437300272954,0.10788477229740223,0.07731806164780586
288,0.2907503305665641,0.11902220003808185,0.10327108175481521
289,0.25975435258043755,0.058175948560462765,0.0777653993130556
290,0.2997203656871163,0.10325618385805983,0.10242438027507116
291,0.3130064242449535,0.10804635062717609,0.10822492932808989
292,0.24105198685159285,0.06451605866432272,0.07449902294919855
293,0.28820039874156583,0.06368668337375137,0.09030308978643004
294,0.23739202205571328,0.07194360573235259,0.07352982799155837
295,0.2826733711255986,0.11146918060526365,0.0947538509278806
296,0.22675016054265756,0.06019798054821004,0.061733794185836396
297,0.2253013205267374,0.06152425330933916,0.06751186860368291
298,0.2526872957358401,0.08251766136568968,0.08056409549999077
299,0.30505944356502784,0.0793520097581815,0.09959480013923266
300,0.283312215298325,0.060902459408809645,0.08738301347154043
301,0.2577370425822719,0.07974972643355356,0.07663513942164707
302,0.289668768378369,0.08450198944166953,0.09410024822878708
303,0.31130253943375236,0.09734916047672047,0.10333326300312513
304,0.2812146294586428,0.09841095343656758,0.09430315047130661
305,0.2666671997666866,0.11504733662885804,0.08847294699419364
306,0.2071676447740039,0.07545328333283118,0.061140506489623894
307,0.23124124651570588,0.0999504841068015,0.07508182357757998
308,0.24322589853633633,0.09330815048873234,0.07665044588823099
309,0.2765958328685117,0.11195759466036946,0.09596578372323225
310,0.21212816552255212,0.07536887537140584,0.06691346603235536
311,0.26537481848946026,0.08996579130958016,0.08395631809842675
312,0.2557275472051869,0.12458841504683692,0.0873832476037238
313,0.2454296616711489,0.06957138268335593,0.07278476720311143
314,0.239716528556275,0.06719088463531582,0.07882710394855583
315,0.26434340270944606,0.08898784142766812,0.08439859605743653
316,0.2669647749703178,0.11120125462834349,0.09155866358041549
317,0.22813247277899668,0.08833815886336446,0.0702405499318029
318,0.23993635083952025,0.08636152212123535,0.07276608127334007
319,0.20147586305210893,0.06952901705711571,0.06051423733803675
320,0.23952594037482147,0.0791620779853265,0.07182266524935585
321,0.27934375160248376,0.13209580793965717,0.09867432868433837
322,0.26718657816953256,0.09079627990676907,0.08515481200523609
323,0.24297570044744884,0.06800739416581203,0.0760828064231685
324,0.24419916308805645,0.07324725377541497,0.07337288547441011
325,0.2822410301777127,0.04575898194833049,0.08732190248700575
326,0.2721150050538088,0.11347944036732147,0.09221750940586455
327,0.32158292137839833,0.1356646666184706,0.1174447233550768
328,0.21606757182801603,0.069327743933381,0.06647932321969835
329,0.28229249840597187,0.06427681158837567,0.08773858656335719
330,0.23669927064158278,0.10000053092544266,0.08101022107026941
331,0.22721937506477313,0.09461660594045426,0.07254295377930568
332,0.2762311355485308,0.10541182829668412,0.0965978321138643
333,0.19716074651365237,0.06649863397197442,0.062481028376751846
334,0.24176141822732913,0.06159637932513752,0.07228603857990723
335,0.30872456027752715,0.08162639218184504,0.1024412013272523
336,0.26874107380716317,0.08551629978849769,0.08857960178351938
337,0.2618338127723506,0.05848898042898214,0.08133631919129714
338,0.2894992173992328,0.09300389620570525,0.09589166229419159
339,0.22055790143417406,0.07271786644820824,0.06504481724042081
340,0.27132869198684606,0.0584872884976771,0.0794590974604781
341,0.23819562295743893,0.10917341819196784,0.0801954442570823
342,0.2823166931830766,0.08917081064604394,0.09251368773175794
343,0.27070169498415225,0.12237705500402216,0.09687905159881427
344,0.27675456929111875,0.09015917757508445,0.08903590813961837
345,0.27443323484467785,0.09596091934799714,0.08711374798925127
346,0.22844363483186328,0.10679221738378222,0.07609926946552036
347,0.25286279166833586,0.07317956279620075,0.08279872221947748
348,0.26243229784047933,0.10445169855835537,0.08530325648612284
349,0.23622366824959376,0.08989938337384061,0.07773618434599137
350,0.24671648065923568,0.08628726531149693,0.0788788711820573
351,0.23376710141687385,0.07084798559582967,0.07146153993859188
352,0.16930492921238274,0.06109542034156261,0.05317612612649745
353,0.2653184965519651,0.09471747519731119,0.08871166210995604
354,0.21364519773840104,0.05360179400718617,0.06130756172523183
355,0.24506944970615602,0.0698485870455452,0.07627973519253269
356,0.29356712966868814,0.10023041048948923,0.10075966510566793
357,0.2768489032056179,0.08633420912128514,0.08823544858216939
358,0.2937108706510433,0.15357981977313917,0.11051324725329804
359,0.29429072999696215,0.08989200346114558,0.09886177035794055
360,0.22436632164241757,0.08915236818938471,0.07507193931390732
361,0.2823549815570892,0.09276721645127127,0.09289278506768323
362,0.1786535683867649,0.05865172924163197,0.04930283297293273
363,0.23062544413580188,0.08855249568025957,0.07713049160278594
364,0.27418355148862994,0.0875046014844446,0.08645511718984102
365,0.30867112838898264,0.05876587455404899,0.09533118910807248
366,0.2643825238425856,0.0938057009990213,0.08566078129687457
367,0.25076004264733404,0.07655763685071855,0.08057719426216049
368,0.21916159083959522,0.06038274397918833,0.06796851534654362
369,0.2834643484142475,0.08258996220816187,0.08863805867866098
370,0.22912455659769518,0.07973063857120323,0.07165031912520145
371,0.28050602062986396,0.10909912276373399,0.09594710374504878
372,0.22942547491832732,0.09507119972418891,0.08037862294636332
373,0.24383369425627355,0.07503420474266403,0.08285243613725556
374,0.19051701294494003,0.06535111867566347,0.05962231063610429
375,0.2075416787713243,0.07023876292652906,0.062187019988591795
376,0.2842178768615747,0.10105984800424142,0.09722123438941899
377,0.2643577239711279,0.07786204413237245,0.08018233036453347
378,0.2884769522665961,0.08547606668957826,0.0921398975203754
379,0.2611997410348961,0.07906631014312641,0.08102178810006762
380,0.2867657755281709,0.13745215326149174,0.10523794801497534
381,0.25214981548430826,0.10789476132095115,0.08534731791680235
382,0.2700897239789045,0.09316228566219378,0.08621707148265444
383,0.3092374040107781,0.08460805548703444,0.10361442445409626
384,0.2672684873210002,0.11779376865847055,0.09405285744989686
385,0.2238749586233903,0.06903387368909145,0.0678856475047897
386,0.232872567089522,0.10255588352139171,0.0778214783700116
387,0.2353331086295883,0.0863786435155438,0.07152725467833576
388,0.24713169178106167,0.08206109805470106,0.0760047120203607
389,0.24282643088962141,0.07942128514797303,0.0741609140525834
390,0.24641509604024578,0.09768438812631075,0.08276801438706365
391,0.2508078584376053,0.10803880578230583,0.0834295660476726
392,0.22379769186193021,0.06878028172653342,0.07343883741153684
393,0.23437936112736757,0.09510716956759814,0.07858633406441039
394,0.2051961283848269,0.06402704626359638,0.06255120213473814
395,0.2714145750685209,0.10251519647348206,0.09249204965390606
396,0.21520692024139979,0.09293673038143006,0.0756145355701591
397,0.22555629663068802,0.08272520807303818,0.07013780391032068
398,0.21195752176639193,0.08698816159675621,0.0704163599944354
399,0.18686334318257244,0.07786655031271292,0.05992592913174702
400,0.2643679067443822,0.09142975041613681,0.08803009048807886
401,0.19624582852207226,0.09952936171679676,0.06786813496897652
402,0.22999562587067263,0.07750342262101395,0.06645182766571632
403,0.2928893624035952,0.0938148910491863,0.09821992428236936
404,0.15418059422594965,0.04507745543892762,0.040308686408453996
405,0.22906691437749985,0.07381976647245064,0.07530017423369727
406,0.27468130604062435,0.06940425495296793,0.08631656415393768
407,0.2697423493341242,0.05631970877104532,0.07706250614978158
408,0.2327152839490744,0.08420516845553438,0.07749569569760759
409,0.20135729249646286,0.07505369517850197,0.06428337021530249
410,0.19986598847703388,0.07652696841270712,0.05694064047543762
411,0.24823094326479236,0.09012315408983235,0.08249946393680059
412,0.2601188659298023,0.09123554403192545,0.08573900257589104
413,0.2137927503750633,0.059008663473144554,0.06196324498332255
414,0.16348925957406152,0.05830177736497826,0.05310170066237668
415,0.2357144987505709,0.07729134990479616,0.0723534024057793
416,0.2092274572515873,0.08980537513054887,0.074396312948851
417,0.28640130831200983,0.09750391079676461,0.09362784134254444
418,0.21096160068917538,0.08093796148722336,0.064684545660052
419,0.23994634715126123,0.0895837036879021,0.07577410445362301
420,0.2544028575981047,0.0969572999104644,0.08342634405996205
421,0.23244978069001962,0.07679631774313106,0.07731862767797563
422,0.2646813546955427,0.06082548453318483,0.07911419483587252
423,0.23422483350915863,0.07663108284710551,0.06865808988092902
424,0.20472945599598472,0.07814948349221616,0.06092946728527157
425,0.26326616330035385,0.13345125124939708,0.09506699082700473
426,0.2871835462481061,0.12779064640000218,0.10360926095944954
427,0.23287660301958,0.06268093213476804,0.06636827779268571
428,0.2566976573733991,0.09137318534201086,0.08352587356121928
429,0.21680629177855248,0.08992814819566589,0.07224885513454225
430,0.25224189290110166,0.11301898163836313,0.08687319773444527
431,0.3110991372998308,0.0825806198420256,0.10028427130047327
432,0.2728997746886101,0.08963459645538559,0.08908511032202511
433,0.22837811096078375,0.11589568016880931,0.07919298996733586
434,0.2317502153072587,0.08094480885763196,0.07120000944265578
435,0.258421363166385,0.09211822607806854,0.08441818924208339
436,0.26759183053314567,0.11328675668190168,0.09413033040907812
437,0.2654492726926025,0.08920743208714435,0.08340979333453599
438,0.29834855434176594,0.10946537382728432,0.1028942791750839
439,0.3115760296273128,0.05616519882968245,0.09687421664420996
440,0.26284983165181275,0.11049417270110722,0.0897279163958401
441,0.23075892155926564,0.09833335920833898,0.0769114806348076
442,0.2614770935106983,0.08956683820019472,0.08580441660697354
443,0.2820590415438617,0.10266401394763314,0.09360887032036017
444,0.20198652905971418,0.07223470838713113,0.06191632607292996
445,0.3248440105494623,0.058522507385229794,0.09946879847285618
446,0.26151174942817695,0.07912697044037047,0.0777856389368695
447,0.2477284375797531,0.11588772710027359,0.08015042628244137
448,0.17489512926181108,0.07327936055287244,0.05917034257393357
449,0.2558982613880789,0.07795610956583843,0.08077608847596224
450,0.2308601527626685,0.09669385019593603,0.07555305616853503
451,0.2954874225039516,0.10596766656564613,0.10120794643906329
452,0.20109793411386345,0.06421314070386126,0.06095101582783079
453,0.18830210412368292,0.07572162758699277,0.05714307998033305
454,0.3135907935416876,0.08240123482606419,0.10093001122009373
455,0.22548886119694833,0.09763757811937665,0.07338936730744501
456,0.2527121277941731,0.08265287236490386,0.08117675177963178
457,0.20420878948549046,0.08114759021448134,0.06926047399227582
458,0.29369626378196506,0.07689375525321304,0.09418188642336654
459,0.2244187365530056,0.04830294981211411,0.06324966773225192
460,0.21454283954854855,0.0831325095676772,0.06776099966587687
461,0.23459648729782162,0.10747100867839418,0.07525481693849843
462,0.29144661666836325,0.13670951247946198,0.10565086993311419
463,0.25248886498428835,0.0795330375696537,0.07829140998863986
464,0.2794096003007671,0.09028294879819279,0.09572533727517787
465,0.2699013812988225,0.11442937817421543,0.09519041524561883
466,0.1865521806790293,0.053077257175659864,0.05371701067797813
467,0.16378636724405166,0.05969889171675359,0.05291069004073494
468,0.18795400157184627,0.05470769505141301,0.053780203590639813
469,0.26718257238747783,0.10885637305153509,0.09082832112268031
470,0.2796042593037621,0.08228118879279782,0.08946825932217373
471,0.20880807408596197,0.07263140667618947,0.05899985068115178
472,0.25506604664332994,0.11139151022607587,0.08624776403317391
473,0.2640672256007814,0.11256651958117501,0.09080631060239176
474,0.2897556463697924,0.13452564805191597,0.10541077771546482
475,0.2806297914414607,0.08139678738974587,0.08546294620412453
476,0.241940752620869,0.07425556043806635,0.07157556163163019
477,0.28104736672925307,0.10427661260804102,0.0978705780286995
478,0.2742956450050617,0.11619576112141294,0.09254336285188583
479,0.3174003582519841,0.061867797178365304,0.10047772728358405
480,0.2623854822017737,0.06762703636850907,0.0792538737989434
