step,theta,theta_dot,target_theta,tracking_err,u_lqr,epsilon,action,reward
78,0.0012947184953539998,5.6673136506893785e-05,0.0,0.0012947184953539998,0.0872566345275702,-0.09347481280565262,-0.18694962561130524,0.09740571619987476
79,0.0012965304828035967,5.1009896015119345e-05,0.0,0.0012965304828035967,0.08726162490744863,-0.09347578138113022,-0.18695156276226044,0.09740257655214246
80,0.0012981613988061714,4.591236416440895e-05,0.0,0.0012981613988061714,0.08726610139502382,-0.09347666800022125,-0.1869533360004425,0.09739975066817687
81,0.0012996293306218615,4.132400389844877e-05,0.0,0.0012996293306218615,0.08727013299899261,-0.09347745031118393,-0.18695490062236786,0.09739720720674568
82,0.0013009505590588924,3.719405625213362e-05,0.0,0.0013009505590588924,0.08727375357107169,-0.09347818046808243,-0.18695636093616486,0.09739491795063258
83,0.0013021397421363998,3.34768089021609e-05,0.0,0.0013021397421363998,0.08727702666179474,-0.09347884356975555,-0.1869576871395111,0.0973928574922046
84,0.0013032100740119285,3.0130905955501212e-05,0.0,0.0013032100740119285,0.08727998577072299,-0.09347939491271973,-0.18695878982543945,0.09739100297480284
85,0.0013041734280954613,2.7119325220488546e-05,0.0,0.0013041734280954613,0.0872826263176985,-0.09347992390394211,-0.18695984780788422,0.09738933382346453
86,0.0013050404943363717,2.4408710722260017e-05,0.0,0.0013050404943363717,0.08728501317067308,-0.09348040074110031,-0.18696080148220062,0.09738783150955024
87,0.0013058208959884573,2.196902759444594e-05,0.0,0.0013058208959884573,0.08728716845626848,-0.09348083287477493,-0.18696166574954987,0.09738647935499128
88,0.0013065232948028173,1.977313201636344e-05,0.0,0.0013065232948028173,0.0872891147365458,-0.09348119795322418,-0.18696239590644836,0.0973852623549792
89,0.0013071554859389308,1.7796742612253788e-05,0.0,0.0013071554859389308,0.08729085413928757,-0.09348155558109283,-0.18696311116218567,0.09738416699985541
90,0.0013077244869402326,1.601784269633849e-05,0.0,0.0013077244869402326,0.08729243275255752,-0.09348184615373611,-0.18696369230747223,0.09738318113298342
91,0.0013082366128943778,1.4416798950654294e-05,0.0,0.0013082366128943778,0.08729383983720358,-0.09348214417695999,-0.18696428835391998,0.09738229380830957
92,0.0013086975498845163,1.2975769304341283e-05,0.0,0.0013086975498845163,0.08729512352811902,-0.09348238259553909,-0.18696476519107819,0.09738149517477562
93,0.0013091124134924886,1.167873744580266e-05,0.0,0.0013091124134924886,0.08729626839850073,-0.0934825986623764,-0.1869651973247528,0.09738077637253477
94,0.001309485808360087,1.0511383734690912e-05,0.0,0.001309485808360087,0.08729729395609921,-0.09348281472921371,-0.18696562945842743,0.0973801294192255
95,0.0013098218814010746,9.460802503214569e-06,0.0,0.0013098218814010746,0.08729822908177892,-0.09348301589488983,-0.18696603178977966,0.09737954712403171
96,0.0013101243648906934,8.515192968887921e-06,0.0,0.0013101243648906934,0.08729908205723871,-0.09348315745592117,-0.18696631491184235,0.09737902302708056
97,0.0013103966145722242,7.664057727383039e-06,0.0,0.0013103966145722242,0.08729982903974322,-0.09348329901695251,-0.18696659803390503,0.09737855131828765
98,0.001310641651546473,6.898007144024514e-06,0.0,0.001310641651546473,0.08730049923682305,-0.09348344057798386,-0.1869668811559677,0.0973781267595756
99,0.0013108621962549007,6.208530708307443e-06,0.0,0.0013108621962549007,0.08730111099869242,-0.09348355978727341,-0.18696711957454681,0.09737774463624636
100,0.001073727833196858,-0.022314962358247332,-0.05817178589192784,0.059245513725124696,6.1323833012333475,-0.09348366409540176,-0.18696732819080353,0.09697393057875196
101,-5.1622748331053674e-05,-0.052580184536635474,-0.05817178589192784,0.05812016314359679,2.035203983411649,-0.11080797761678696,-0.2216159552335739,0.09839309585803403
102,-0.0022092464499937252,-0.0829709140327643,-0.05817178589192784,0.05596253944193411,-0.18062517809395978,-0.11761210113763809,-0.23522420227527618,0.09359058510003701
103,-0.005337275852130909,-0.1093011161947674,-0.05817178589192784,0.05283451003979693,-1.2700671688726526,-0.12116822600364685,-0.2423364520072937,0.086988421888137
104,-0.009268598158885111,-0.12966527010362314,-0.05817178589192784,0.04890318773304273,-1.689154031859529,-0.12345100194215775,-0.2469020038843155,0.07891086248380283
105,-0.013794079820963359,-0.14358917578627725,-0.05817178589192784,0.04437770607096448,-1.7193477104893053,-0.11800530552864075,-0.2360106110572815,0.06975786323083767
106,-0.018701439028919718,-0.15142016589913973,-0.05817178589192784,0.03947034686300813,-1.54129685554244,-0.1095399335026741,-0.2190798670053482,0.05993347285515994
107,-0.02379684005631638,-0.1539403008922528,-0.05817178589192784,0.03437494583561146,-1.2646417300015835,-0.10001614689826965,-0.2000322937965393,0.049804705870151275
108,-0.02891569618056348,-0.15211945492839057,-0.05817178589192784,0.029256089711364362,-0.9558335538622302,-0.09009232372045517,-0.18018464744091034,0.03968149101670061
109,-0.03392685233215023,-0.1469834131199391,-0.05817178589192784,0.02424493355977761,-0.6542374691605758,-0.07357031106948853,-0.14714062213897705,0.02980828083128935
110,-0.03873277260879446,-0.1394901230270711,-0.05817178589192784,0.019439013283133383,-0.3861060284416451,-0.054524555802345276,-0.10904911160469055,0.020365868907701756
111,-0.04326626257720739,-0.13046547762975458,-0.05817178589192784,0.014905523314720448,-0.16165176480864296,-0.03674358129501343,-0.07348716259002686,0.011477690932510429
112,-0.047485787699728776,-0.12059339280342614,-0.05817178589192784,0.010685998192199064,0.01870162081900988,-0.019355349242687225,-0.03871069848537445,0.00321828008289253
113,-0.051370647074549844,-0.11040953395674892,-0.05817178589192784,0.006801138817377997,0.1572470382802884,-0.003960438072681427,-0.007920876145362854,-0.10437691147211607
114,-0.05491616982292827,-0.10031576555940956,-0.05817178589192784,0.003255616068999573,0.2595047699353469,0.009591586887836456,0.019183173775672913,-0.11130260517544859
115,-0.05812939186672077,-0.09058930353588514,-0.05817178589192784,4.239402520707369e-05,0.33141448334701,0.019012711942195892,0.038025423884391785,-0.11757502686644329
116,-0.06102523093157077,-0.08141132678282613,-0.05817178589192784,0.002853445039642931,0.38046921782791615,0.025348933413624763,0.05069786682724953,-0.1289320792167187
117,-0.06362366229308435,-0.07289516543582601,-0.05817178589192784,0.005451876401156505,0.4123595761703497,0.030919274315238,0.061838548630476,-0.13349051421947358
118,-0.06594761143975887,-0.06509360156862526,-0.05817178589192784,0.007775825547831031,0.4304883540666469,0.03432319313287735,0.0686463862657547,-0.13747385210462354
119,-0.06802106407023592,-0.058008997686118294,-0.05817178589192784,0.00984927817830808,0.43914506410482024,0.03398888558149338,0.06797777116298676,-0.14101603065525478
120,-0.06986769066587074,-0.05161944317974857,-0.05817178589192784,0.011695904773942903,0.44291003876327123,0.03239445015788078,0.06478890031576157,-0.14416298008636372
121,-0.0715102319906676,-0.0458904575183463,-0.05817178589192784,0.013338446098739756,0.4434737860327704,0.030822303146123886,0.06164460629224777,-0.14695752818204935
122,-0.07297015022559761,-0.0407785637044511,-0.05817178589192784,0.014798364333669767,0.4414839841326711,0.029338741675019264,0.05867748335003853,-0.1494391468713478
123,-0.07426737082548733,-0.03623429364170278,-0.05817178589192784,0.01609558493355949,0.43767061537757934,0.027843963354825974,0.05568792670965195,-0.1516436769329495
124,-0.07542011398231493,-0.03220436980183389,-0.05817178589192784,0.017248328090387094,0.43280280878805105,0.026047294959425926,0.05209458991885185,-0.15360318961154917
125,-0.07644480181803545,-0.028634374417210978,-0.05817178589192784,0.01827301592610761,0.4277038905332709,0.02378689870238304,0.04757379740476608,-0.15534601019265196
126,-0.07735611141917557,-0.02547664365531717,-0.05817178589192784,0.019184325527247734,0.42306065634040046,0.022478315979242325,0.04495663195848465,-0.15689736462225715
127,-0.07816717195465372,-0.02268564583972032,-0.05817178589192784,0.019995386062725884,0.4183514016677411,0.021313071250915527,0.042626142501831055,-0.1582796867367716
128,-0.07888963407849073,-0.020218965660076083,-0.05817178589192784,0.020717848186562887,0.41385526202035217,0.020265167579054832,0.040530335158109665,-0.15951267856382226
129,-0.07953378186741736,-0.018037838134990783,-0.05817178589192784,0.021361995975489517,0.4097492997742435,0.019318724051117897,0.038637448102235794,-0.1606136034305109
130,-0.08010865881512329,-0.01610742007423383,-0.05817178589192784,0.021936872923195447,0.4061272925388754,0.018473396077752113,0.03694679215550423,-0.16159756558166422
131,-0.0806221989070483,-0.014396754922472162,-0.05817178589192784,0.022450413015120463,0.4030138918480055,0.01771765947341919,0.03543531894683838,-0.16247777565214522
132,-0.08108135417271768,-0.012878593979810695,-0.05817178589192784,0.02290956828078984,0.40039641874608,0.017041463404893875,0.03408292680978775,-0.1632657933100953
133,-0.08149221490025878,-0.01152912466953884,-0.05817178589192784,0.023320429008330937,0.3982382149093008,0.01643596589565277,0.03287193179130554,-0.1639717467615356
134,-0.08186011999850253,-0.010327647491632197,-0.05817178589192784,0.023688334106574685,0.3964890487147802,0.015893395990133286,0.03178679198026657,-0.1646045274698304
135,-0.08218975624441112,-0.00925623325988459,-0.05817178589192784,0.02401797035248328,0.39509280376718947,0.015407022088766098,0.030814044177532196,-0.16517196039772505
136,-0.08248524607126399,-0.008299382022275734,-0.05817178589192784,0.024313460179336152,0.3939928200288212,0.014970839023590088,0.029941678047180176,-0.16568095107049466
137,-0.08275022417902773,-0.007443699439499832,-0.05817178589192784,0.024578438287099894,0.39313555646521825,0.014579569920897484,0.029159139841794968,-0.1661376114377942
138,-0.08298790368470424,-0.006677599420522751,-0.05817178589192784,0.0248161177927764,0.3924727081500579,0.014228468760848045,0.02845693752169609,-0.1665473668461111
139,-0.08320113277309368,-0.0059910388116989335,-0.05817178589192784,0.025029346881165843,0.3919623326657108,0.013913441449403763,0.027826882898807526,-0.16691504657516176
140,-0.08339244293724705,-0.005375284649407576,-0.05817178589192784,0.025220657045319214,0.3915690476524309,0.013630777597427368,0.027261555194854736,-0.16724496027111788
141,-0.08356408989341328,-0.0048227137970545805,-0.05817178589192784,0.02539230400148544,0.3912638922526442,0.013377143070101738,0.026754286140203476,-0.16754096243284552
142,-0.08371808822797705,-0.004326642964065419,-0.05817178589192784,0.02554630233604921,0.39102379745781524,0.013149550184607506,0.02629910036921501,-0.16780650693872112
143,-0.0838562407560364,-0.0038811865137889355,-0.05817178589192784,0.025684454864108558,0.390830863011999,0.012945421040058136,0.025890842080116272,-0.1680446933658216
144,-0.08398016346337868,-0.003481137598992003,-0.05817178589192784,0.02580837757145084,0.3906714977400524,0.012762323021888733,0.025524646043777466,-0.16825830651404922
145,-0.08409130677286278,-0.0031218703205284875,-0.05817178589192784,0.025919520880934938,0.3905357548573946,0.012598134577274323,0.025196269154548645,-0.16844985037123605
146,-0.08419097378760172,-0.002799258955850007,-0.05817178589192784,0.02601918789567388,0.39041653722506686,0.01245090365409851,0.02490180730819702,-0.16862157753773488
147,-0.08428033604248435,-0.0025096117358712057,-0.05817178589192784,0.026108550150556506,0.39030899158389554,0.012318916618824005,0.02463783323764801,-0.1687755149266449
148,-0.08436044720947242,-0.0022496161002369423,-0.05817178589192784,0.026188661317544576,0.39020991627619755,0.012200603261590004,0.024401206523180008,-0.16891348639094478
149,-0.08443225510999228,-0.002016293453555831,-0.05817178589192784,0.026260469218064436,0.3901173328499454,0.012094572186470032,0.024189144372940063,-0.1690371327931822
150,-0.08449661232216545,-0.0018069612040229166,-0.05817178589192784,0.026324826430237605,0.390030099730124,0.011999528855085373,0.023999057710170746,-0.1691479299167052
151,-0.08455428560828245,-0.001619201014598535,-0.05817178589192784,0.026382499716354604,0.3899476612408133,0.011914361268281937,0.023828722536563873,-0.16924720455341183
152,-0.08460596435114577,-0.0014508318039382706,-0.05817178589192784,0.02643417845921793,0.3898697844538653,0.011838115751743317,0.023676231503486633,-0.16933614903535177
153,-0.08465226813274601,-0.0012998855272634152,-0.05817178589192784,0.02648048224081817,0.38979638450372767,0.011769736185669899,0.023539472371339798,-0.16941583432345544
154,-0.08469375355861487,-0.0011645872392606062,-0.05817178589192784,0.026521967666687032,0.38972757605088504,0.011708516627550125,0.02341703325510025,-0.16948722190506166
155,-0.08473092044324942,-0.0010433364942581199,-0.05817178589192784,0.026559134551321584,0.3896633768325004,0.011653665453195572,0.023307330906391144,-0.16955117459584632
156,-0.08476421740299303,-0.0009346909867164129,-0.05817178589192784,0.02659243151106519,0.3896038285218862,0.01160450279712677,0.02320900559425354,-0.1696084663150655
157,-0.0847940469296743,-0.0008373520846074986,-0.05817178589192784,0.026622261037746453,0.3895489270790998,0.01156049408018589,0.02312098816037178,-0.1696597909902602
158,-0.08482076999491851,-0.0007501510982112993,-0.05817178589192784,0.026648984102990672,0.3894985599868751,0.011521045118570328,0.023042090237140656,-0.1697057706099918
159,-0.08484471021682204,-0.0006720372505737042,-0.05817178589192784,0.026672924324894196,0.38945261213802607,0.011485707014799118,0.022971414029598236,-0.16974696251807628
160,-0.08486615763965052,-0.0006020665397462479,-0.05817178589192784,0.026694371747722684,0.38941088816019137,0.011454068124294281,0.022908136248588562,-0.16978386602911685
161,-0.08488537215130683,-0.0005393912237079039,-0.05817178589192784,0.026713586259378988,0.38937314445935484,0.011425681412220001,0.022851362824440002,-0.16981692837545534
162,-0.08490258656861734,-0.00048325087208783766,-0.05817178589192784,0.026730800676689495,0.389339158920914,0.011400282382965088,0.022800564765930176,-0.16984655009814958
163,-0.08491800943030446,-0.00043296358524020696,-0.05817178589192784,0.02674622353837662,0.38930862306954245,0.01137753576040268,0.02275507152080536,-0.16987308990155806
164,-0.08493182750614653,-0.0003879180037565802,-0.05817178589192784,0.026760041614218688,0.3892812548729808,0.01135711744427681,0.02271423488855362,-0.16989686898832293
165,-0.08494420805551862,-0.0003475666004183137,-0.05817178589192784,0.026772422163590784,0.38925680680108293,0.011338859796524048,0.022677719593048096,-0.16991817499043027
166,-0.08495530086504455,-0.0003114189037950456,-0.05817178589192784,0.026783514973116707,0.389234970683363,0.011322490870952606,0.022644981741905212,-0.16993726548480478
167,-0.08496524007112997,-0.00027903574833683164,-0.05817178589192784,0.026793454179202134,0.3892155011130475,0.01130782812833786,0.02261565625667572,-0.1699543711357622
168,-0.08497414579731623,-0.0002500238781234179,-0.05817178589192784,0.026802359905388387,0.38919815198048113,0.011294670403003693,0.022589340806007385,-0.16996969851472488
169,-0.08498212562107893,-0.00022403133591338375,-0.05817178589192784,0.02681033972915109,0.3891827124731373,0.011282891035079956,0.022565782070159912,-0.16998343263271626
170,-0.08498927589105389,-0.00020074304281886754,-0.05817178589192784,0.026817489999126046,0.3891689623619758,0.011272329837083817,0.022544659674167633,-0.1699957392042237
171,-0.08499568290377735,-0.00017987697349748882,-0.05817178589192784,0.026823897011849507,0.3891567187484337,0.011262867599725723,0.022525735199451447,-0.17000676666895304
172,-0.08500142395879925,-0.00016118073383452415,-0.05817178589192784,0.026829638066871414,0.3891458100093056,0.011254407465457916,0.022508814930915833,-0.17001664800931215
173,-0.08500656830203399,-0.00014442825396623955,-0.05817178589192784,0.026834782410106145,0.3891360720630378,0.011246807873249054,0.022493615746498108,-0.17002550236000102
174,-0.0850111779669626,-0.00012941721213720396,-0.05817178589192784,0.02683939207503476,0.3891273903252896,0.011240016669034958,0.022480033338069916,-0.1700334364594607
175,-0.08501530852940144,-0.00011596622231707609,-0.05817178589192784,0.026843522637473596,0.38911963033642527,0.011233881115913391,0.022467762231826782,-0.17004054593235757
176,-0.08501900977946622,-0.00010391310842246837,-0.05817178589192784,0.02684722388753838,0.3891127264695929,0.011228427290916443,0.022456854581832886,-0.17004691646441833
177,-0.08502232633239266,-9.311256661788844e-05,-0.05817178589192784,0.026850540440464823,0.389106540389848,0.01122353971004486,0.02244707942008972,-0.17005262484604267
178,-0.08502529816545328,-8.343435625871074e-05,-0.05817178589192784,0.026853512273525434,0.38910099856011165,0.011219143867492676,0.02243828773498535,-0.1700577398817801
179,-0.08502796109971823,-7.476184479337443e-05,-0.05817178589192784,0.026856175207790392,0.3890960444811863,0.0112152099609375,0.022430419921875,-0.1700623232259411
180,-0.08503034723387679,-6.69905151548332e-05,-0.05817178589192784,0.026858561341948944,0.3890916078223817,0.011211678385734558,0.022423356771469116,-0.17006643012766984
181,-0.08503248533225648,-6.002685343480575e-05,-0.05817178589192784,0.026860699440328636,0.38908763705251753,0.011208545416593552,0.022417090833187103,-0.1700701101055644
182,-0.08503440117420401,-5.3786994708322454e-05,-0.05817178589192784,0.026862615282276167,0.38908405894644754,0.011205736547708511,0.022411473095417023,-0.17007340754009095
